Name,Latitude,Longitude,Free Bikes,Empty Slots,Total Bikes
W 176 St & Montgomery Ave,40.849629,-73.919205,3,15,18
W 51 St & Rockefeller Plaza,40.75973805251143,-73.97811613976955,3,45,48
29 St & 40 Ave,40.75217,-73.93588,1,18,19
Verveelen Pl & Broadway,40.87826,-73.90508,23,0,23
Calyer St & West St,40.72693,-73.95863,30,1,31
Monroe St & Bedford Ave,40.6851443,-73.95380904,4,11,15
E 18 St & Church Ave,40.64958,-73.96316,7,19,26
Jackson St & Leonard St,40.71638031973561,-73.94821286201477,4,15,19
Cortelyou Rd & Albany Ave,40.64483,-73.93853,5,13,18
E 5 St & Ave C,40.72299208,-73.97995466,17,33,50
E 72 St & York Ave,40.76663814,-73.95348296,9,27,36
Fulton St & Williams Ave,40.67709,-73.9008,16,4,20
W 159 St & Edgecombe Ave,40.833303,-73.939326,3,16,19
Edgecombe Ave & W 145 St,40.823498,-73.94386,1,27,28
65 St & 35 Ave,40.75053,-73.8977,14,11,25
Hudson St & W 13 St,40.74005708567285,-74.0052741765976,39,1,40
Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,15,9,24
61 St & Queens Blvd,40.74091,-73.90273,12,13,25
Driggs Ave & Lorimer St,40.72179134,-73.9504154,19,8,27
10 St & 2 Ave,40.671907,-73.993612,13,2,15
Hudson St & N Moore St,40.719887998,-74.0086269379,26,41,67
N 7 St & Driggs Ave,40.716967,-73.956388,28,22,50
57 St & 43 Ave,40.74324,-73.908,7,9,16
1 Ave & E 44 St,40.75001986,-73.96905301,17,65,82
Amsterdam Ave & W 186 St,40.851113,-73.928808,0,18,18
Manila & 1st,40.721650724879986,-74.04288411140442,11,2,13
W 233 St & Albany Crescent,40.87979,-73.90164,19,0,19
Nassau St & Duffield St,40.698477,-73.98384,47,1,48
Anthony Ave & E Tremont Ave,40.848793,-73.903178,3,13,16
72 St & Broadway,40.74751,-73.89372,12,8,20
53 St & 2 Ave,40.64744,-74.018846,27,0,27
W 129 St & Convent Ave,40.814394437915816,-73.95324736833572,15,13,28
Washington St & Barrow St,40.73191132323174,-74.008769094944,42,11,53
St Johns Pl & Kingston Ave,40.67113,-73.94222,7,13,20
W 49 St & 8 Ave,40.76227205,-73.98788205,3,62,65
Crotona Pkwy & Bronx Park S,40.84784,-73.883,10,9,19
Throop Ave & Myrtle Ave,40.69622937,-73.94371094,0,20,20
Liberty Light Rail,40.7112423,-74.0557013,8,11,19
Broadway & Whipple St,40.7016657,-73.9437303,17,8,25
1 Ave & E 30 St,40.74144387,-73.97536082,11,26,37
Delancey St & Eldridge St,40.719383,-73.991479,24,2,26
Devoe St & Morgan Ave,40.713811,-73.93515,9,8,17
Broadway & W 37 St,40.75172632,-73.98753523,13,44,57
46 St & 28 Ave,40.763328,-73.908782,6,11,17
Monroe St & Marcus Garvey Blvd,40.686722,-73.938988,1,18,19
Forsyth St & Broome St,40.71893904,-73.99266288,54,3,57
51 St & Hobart St,40.75767234025041,-73.90769943594933,5,16,21
Montgomery St & Franklin Ave,40.666439306870814,-73.9605563879013,13,6,19
Eastern Pkwy & Rochester Ave,40.66846,-73.9282,6,17,23
Van Sinderen Ave & Truxton St,40.6786,-73.90369,2,20,22
W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,9,19,28
Knickerbocker Ave & George St,40.704425,-73.92836,19,3,22
39 St & 50 Ave,40.73824937345944,-73.92737478017807,9,8,17
S 3 St & Bedford Ave,40.71260486,-73.96264403,5,16,21
Van Buren St & Broadway,40.692,-73.92617,1,18,19
47 Ave & 109 St,40.74713,-73.85502,17,10,27
46 St & 25 Ave,40.765753,-73.90676,2,18,20
Albany St & Greenwich St,40.709267,-74.013247,12,22,34
St Marks Ave & Rochester Ave,40.67404,-73.92772,0,20,20
Lenox Ave & W 111 St,40.7987859,-73.9523,6,27,33
Skillman Ave & Honeywell St,40.747148249032804,-73.92902433872223,9,9,18
Jackson Ave & 49 Ave,40.7429302,-73.952037,26,2,28
60 Pl & Flushing Ave,40.71988,-73.90556,13,4,17
Garrison Ave & Manida St,40.818743,-73.890247,20,10,30
31 St & Ditmars Blvd,40.776168,-73.910485,19,2,21
Knickerbocker Ave & Moffat St,40.690434,-73.903737,9,12,21
Grant Ave & MLK Dr,40.70919832245443,-74.08084273338318,15,2,17
W 15 St & 10 Ave,40.742753828659026,-74.00747358798981,47,6,53
2 Ave & 32 St,40.659176,-74.006584,24,0,24
74 St & 37 Ave,40.74908,-73.89172,8,21,29
McKibbin St & Bogart St,40.706237,-73.933871,23,5,28
Inwood Ave & W 170 St,40.840536,-73.919228,17,0,17
Jay St & Tech Pl,40.695065,-73.987167,12,35,47
Stephen St & Seneca Ave,40.6988,-73.9007,2,11,13
E 103 St & Lexington Ave,40.7903051,-73.94755757,19,13,32
5 Ave & 37 St,40.652657,-74.002356,23,2,25
Central Park W & W 103 St,40.79558954105342,-73.96188408136368,7,32,39
Grand Concourse & E 144 St,40.816576,-73.927987,13,9,22
Broadway & W 234 St,40.88185,-73.90291,24,0,24
E 165 St & Fox St,40.82394,-73.894025,12,13,25
Lenox Ave & W 144 St,40.819783,-73.936521,7,8,15
Lenox Ave & W 115 St,40.8011939,-73.9500739,12,17,29
E 174 St & Walton Ave,40.844811,-73.912042,10,17,27
98 St & 41 Ave,40.74773,-73.86649,10,8,18
Tiebout Ave & E 184 St,40.858498,-73.89637,2,13,15
MacDonough St & Marcy Ave,40.68078,-73.94613,2,13,15
Barry St & Tiffany St,40.816126,-73.891559,16,3,19
Parkside Ave & Ocean Ave,40.65485,-73.96217,18,4,22
56 Ave & Junction Blvd,40.73716,-73.86625,12,7,19
Jerome Ave & W 195 St,40.86874,-73.89657,10,20,30
Cauldwell Ave & E 161 St,40.82188,-73.907521,9,8,17
Caton Ave & St. Pauls Pl,40.65153,-73.96277,6,14,20
Kenmare St & Elizabeth St,40.72054,-73.9949,31,5,36
Court St & State St,40.6902375,-73.99203074,3,26,29
Ditmars Blvd & 48 St,40.769219,-73.901001,7,9,16
Union St & Bedford Ave,40.6691783,-73.9554162,4,15,19
Hazen St & 20 Ave,40.772092,-73.895166,21,2,23
Congress St & Hicks St,40.6893952,-73.9995126,24,6,30
103 St & 41 Ave,40.74875,-73.86285,21,2,23
Eastern Pkwy & Nostrand Ave,40.66967,-73.9503,6,20,26
Hancock St & Stuyvesant Ave,40.68454,-73.9322,11,4,15
40 St & 3 Ave,40.6535,-74.00902,28,1,29
72 St & Northern Blvd,40.75473,-73.89458,5,11,16
57 St & 37 Ave,40.75048,-73.90513,9,10,19
Main St & Plymouth St,40.703781673548306,-73.99073392152786,35,3,38
East End Ave & E 86 St,40.77518615,-73.94446054,5,20,25
Elmhurst Ave & Roosevelt Ave,40.74864,-73.87619,6,13,19
W 67 St & Broadway,40.77492513,-73.98266566,17,2,19
E 182 St & Park Ave,40.85455,-73.89507,20,2,22
Sedgwick Ave & W 195 St,40.87049,-73.90287,11,8,19
Willoughby Ave & Wyckoff Ave,40.705614,-73.92153,11,9,20
Broadway & W 138 St,40.82182,-73.95353,3,16,19
Mercer St & Spring St,40.72362738,-73.99949601,64,2,66
31 Ave & 86 St,40.75958,-73.88219,9,7,16
32 Ave & 77 St,40.75727,-73.89024,15,8,23
Eastern Pkwy & Franklin Ave (NE Corner),40.6707767,-73.9576801,16,21,37
W 113 St & Broadway,40.805973,-73.964928,3,26,29
W 47 St & 9 Ave,40.76153045158114,-73.99007007479668,14,34,48
Van Cortlandt Park S & Gouverneur Ave,40.88492,-73.89084,2,22,24
E 106 St & Lexington Ave,40.791976,-73.945993,19,7,26
Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,10,1,11
E 170 St & Webster Ave,40.83617913677475,-73.90730146322765,12,13,25
Queens Blvd & 56 Ave,40.73481,-73.87431,30,3,33
Central Ave & Woodbine St,40.69296,-73.91605,1,15,16
E 118 St & Park Ave,40.8005385,-73.9419949,7,17,24
Ditmars Blvd & 43 St,40.771203,-73.903865,7,15,22
64 St & Woodbine St,40.70809,-73.89549,4,14,18
Court St & Nelson St,40.6763947,-73.99869893,16,11,27
Clinton St & Joralemon St,40.69239502,-73.99337909,18,21,39
Adelphi St & Myrtle Ave,40.69308257,-73.97178913,11,11,22
Rutgers St & Henry St,40.71332151208186,-73.99009689688683,26,11,37
E 115 St & Madison Ave,40.7989445,-73.944846,20,4,24
E 201 St & Briggs Ave,40.87207,-73.88459,12,2,14
Barrow St & Hudson St,40.73172428,-74.00674436,31,2,33
Prospect Park W & 20 St,40.656633,-73.983864,3,22,25
43 Ave & 42 St,40.74534682580983,-73.9219419658184,7,16,23
Metropolitan Ave & Stewart Ave,40.71401,-73.92793,15,3,18
Knickerbocker Ave & Thames St,40.70539,-73.92976,16,2,18
10 Ave & W 204 St,40.862638,-73.92006,11,5,16
Cathedral Pkwy & Broadway,40.804213,-73.96699104,1,22,23
Myrtle Ave & Grove St,40.69905,-73.91516,10,10,20
Dyckman St & Staff St,40.868846,-73.931537,15,3,18
5 Ave & E 72 St,40.77282817,-73.96685276,26,0,26
5 Ave & 44 St,40.64865,-74.00646,11,12,23
South Railroad Ave & Broadway,40.741,-73.88027,17,5,22
S 4 St & Rodney St,40.70934,-73.95608,16,4,20
34 Ave & 83 St,40.753935004830225,-73.88390148299196,7,12,19
W 190 St & Broadway,40.85648733523576,-73.93296986818314,6,15,21
Adam Clayton Powell Blvd & W 132 St,40.813539,-73.94521,9,11,20
76 St & 21 Ave,40.77028,-73.893675,15,6,21
Allen St & Rivington St,40.72019576,-73.98997825,24,16,40
Boston Rd & E 178 St,40.84096,-73.87923,20,2,22
Grove St PATH,40.71941,-74.04309,24,16,40
Brevoort Pl & Bedford Ave,40.68012,-73.95362,2,19,21
Union St & 4 Ave,40.6772744,-73.98282002,23,2,25
E 51 St & 1 Ave,40.75455731,-73.96592976,2,26,28
McKeever Pl & Sullivan Pl,40.66432331577469,-73.95921791486467,4,14,18
E 8 St & Caton Ave,40.648055,-73.972432,21,2,23
21 St & 20 Ave,40.78393602019729,-73.91273114065842,4,13,17
Dean St & Rockaway Ave,40.67486,-73.91123,16,5,21
Suydam St & St Nicholas Ave,40.70636,-73.91945,5,10,15
Borden Ave & 25 St,40.7396139,-73.945151,14,12,26
Grove St & Broadway,40.69047,-73.923511,13,16,29
Greenwich St & Perry St,40.73498,-74.00697,18,25,43
53 St & Roosevelt Ave,40.74462,-73.91143,0,16,16
W 181 St & Riverside Dr,40.85168,-73.94186,4,13,17
Bushwick Ave & Furman Ave,40.68281,-73.90623,10,18,28
Lafayette St & Jersey St,40.72456089,-73.99565293,48,5,53
53 Ave & 62 St,40.73169,-73.90159,18,1,19
54 St & 37 Ave,40.75098,-73.90799,14,10,24
Schenectady Ave & President St,40.66732,-73.93398,8,12,20
77 St & 24 Ave,40.76428,-73.89156,14,1,15
Columbus Ave & W 59 St,40.76931,-73.98464,2,36,38
Maple St & New York Ave,40.66104,-73.94795,19,2,21
Suydam St & Knickerbocker Ave,40.702013,-73.923769,16,11,27
Brooklyn Ave & Tilden Ave,40.64725,-73.94352,11,12,23
Lafayette Ave & Ft Greene Pl,40.68700231292619,-73.97664964199066,17,11,28
Central Ave & Covert St,40.68929,-73.90951,17,12,29
Steinway St & 21 Ave,40.774798,-73.903787,3,16,19
Bushwick Ave & Linden St,40.69146,-73.92146,10,15,25
64 St & 51 Ave,40.73577,-73.90184,17,0,17
E 102 St & 1 Ave,40.7869946,-73.94164802,5,18,23
Walnut Ave & E 136 St,40.801657,-73.909513,10,4,14
5 Ave & W 131 St,40.81014,-73.93973,6,13,19
State St & Smith St,40.68917,-73.9886,59,5,64
Albany Ave & Park Pl,40.67297,-73.93896,3,15,18
Bailey Ave & W 193 St,40.87069,-73.90678,17,1,18
River Ave & E 153 St,40.82441,-73.92818,24,3,27
Clinton St & 4 Place,40.6783563,-74.00014502,16,7,23
7 St & 3 Ave,40.67260298150126,-73.98983001708984,15,4,19
W Fordham Rd & Loring Pl N,40.86295,-73.90741,11,8,19
W 27 St & 6 Ave,40.74526,-73.99062,11,50,61
E 12 St & Ave C,40.727243,-73.976831,9,30,39
Amsterdam Ave & W 175 St,40.844044,-73.933651,11,7,18
6 Ave & 9 St,40.668127,-73.98377641,22,4,26
Clarkson Ave & E 37 St,40.65577,-73.9432,3,19,22
Corona Ave & 92 St,40.7424,-73.87251,16,0,16
E 26 St & 3 Ave,40.74069317733043,-73.98160636425018,1,36,37
3 Ave & E 82 St,40.775744,-73.9563752,25,13,38
Lorimer St & Broadway,40.70411791,-73.94818595,0,29,29
6 St & 7 Ave,40.6686627,-73.97988067,1,12,13
Tilden Ave & Lott St,40.64661,-73.95401,17,0,17
31 St & Astoria Blvd,40.7699176,-73.9184057,3,24,27
Frederick Douglass Blvd & W 139 St,40.81900581806558,-73.94476890563965,9,13,22
E 27 St & Park Ave S,40.74275179648995,-73.9847157150507,6,57,63
E 17 St & Beverley Rd,40.64466,-73.96322,17,3,20
Fulton St & Broadway,40.711066,-74.009447,9,34,43
3 St & Prospect Park West,40.668132,-73.97363831,29,0,29
Carmine St & 6 Ave,40.73038599,-74.00214988,63,0,63
W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889,0,39,39
Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,29,20,49
Harman St & Seneca Ave,40.70577,-73.91292,3,13,16
Page Pl & Grand Ave,40.71798,-73.91818,15,4,19
Cadman Plaza E & Tillary St,40.69597683,-73.99014892,31,13,44
Madison St & Woodward Ave,40.70408,-73.90408,1,17,18
Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371,11,4,15
Pacific St & Ralph Ave,40.67607,-73.92171,0,17,17
6 Ave & W 34 St,40.74964,-73.98805,32,31,63
Milton St & Franklin St,40.72906,-73.95779,28,2,30
Ave A & E 11 St,40.72854745023944,-73.98175925016403,23,34,57
W 90 St & Amsterdam Ave,40.79018,-73.97289,3,27,30
7 Ave & 20 St,40.659053,-73.98854,8,11,19
E 103 St & 2 Ave,40.78864,-73.9436,13,18,31
30 Ave & 12 St,40.771717105208275,-73.93159255385399,16,17,33
Catalpa Ave & Woodward Ave,40.70229,-73.90145,5,13,18
E 31 St & 3 Ave,40.74394314,-73.97966069,6,57,63
Broadway & Berry St,40.71036129922581,-73.96530389785767,25,8,33
Pearl St & Hanover Square,40.7047177,-74.00926027,14,46,60
2 Ave & E 99 St,40.7862586,-73.94552579,27,4,31
20 Ave & 48 St,40.772899,-73.896849,22,0,22
Bond St & Bergen St,40.6849668,-73.98620772,16,4,20
Stockholm St & Wilson Ave,40.699304,-73.923044,7,16,23
67 St & Erik Pl,40.633385,-74.016562,20,1,21
57 Rd & 58 St,40.72235,-73.91215,19,2,21
Carlton Ave & St Marks Ave,40.67911856082165,-73.97176265716553,17,5,22
Graham Ave & Withers St,40.7169811,-73.94485918,3,14,17
Jerome Ave & E Mosholu Pkwy S,40.87935,-73.88534,19,0,19
44 St & 48 Ave,40.73941387498411,-73.92131969332695,4,17,21
E 181 St & Bathgate Ave,40.85198,-73.89438,12,3,15
Martense Ave & 108 St,40.74214,-73.85418,10,10,20
Journal Square,40.73367,-74.0625,4,13,17
Adams St & Prospect St,40.700763083261506,-73.98869812488556,57,0,57
Eliot Ave & 60 Ln,40.71391,-73.90299,7,13,20
Tinton Ave & E 165 St,40.824796,-73.90242,2,13,15
24 Ave & 26 St,40.774591,-73.918544,8,10,18
Troy Ave & Linden Blvd,40.6533,-73.93644,18,4,22
W 171 St & St Nicholas Ave,40.842941,-73.938631,4,24,28
36 St & 47 Ave,40.742218349960964,-73.92935156822205,5,13,18
Pacific St & Troy Ave,40.67686,-73.93607,8,12,20
E 153 St & E 157 St,40.826677,-73.929327,19,0,19
W 87 St & Amsterdam Ave,40.78839,-73.9747,4,33,37
Clarkson Ave & Troy Ave,40.65633,-73.93648,18,5,23
31 St & Newtown Ave,40.7675487799971,-73.9209334552288,19,16,35
Engert Ave & McGuinness Blvd,40.72158,-73.94546,8,11,19
Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307,38,13,51
48 St & Broadway,40.755763,-73.912715,7,22,29
W 10 St & Washington St,40.73342399437081,-74.00851495563984,53,8,61
57 St & 7 Ave,40.638566,-74.010147,6,9,15
8 Ave & W 24 St,40.74591072834279,-73.99807110428809,9,23,32
Monroe St & Tompkins Ave,40.686203,-73.944694,5,12,17
Union Ave & Jackson St,40.7160751,-73.952029,14,5,19
Front St & Gold St,40.70224,-73.982578,29,4,33
Crescent St & 30 Ave,40.768692,-73.9249574,0,21,21
19 St & 8 Ave,40.658489,-73.985543,0,22,22
102 St & 34 Ave,40.75584,-73.86621,3,15,18
W 180 St & Fort Washington Ave,40.849972,-73.938423,18,6,24
Columbia St & Lorraine St,40.6747055,-74.0075572,36,0,36
Brook Ave & E 141 St,40.809619,-73.917875,12,6,18
Grand Concourse & E 176 St,40.84761,-73.90745,7,15,22
Brooklyn Bridge Park - Pier 2,40.698458,-73.997178,23,6,29
West End Ave & W 94 St,40.7941654,-73.974124,8,14,22
E 19 St & 3 Ave,40.73624527,-73.98473765,8,25,33
Ditmars Blvd & 31 Dr,40.76138,-73.86035,24,4,28
Leonard St & Maujer St,40.7103685423523,-73.94705951213837,6,18,24
Fort Washington Ave & W 190 St,40.856906,-73.935662,6,11,17
E 163 St & Tiffany St,40.821075,-73.895069,17,1,18
Oakland Ave,40.7376037,-74.0524783,11,13,24
W 26 St & 10 Ave,40.749717753,-74.002950346,11,27,38
W 47 St & 6 Ave,40.758397,-73.98255,14,45,59
E 58 St & 1 Ave (NW Corner),40.759125,-73.962658,12,34,46
5 Ave & E 30 St,40.7459849,-73.98629487,23,32,55
Scholes St & Lorimer St,40.708323,-73.948732,7,20,27
100 St & Northern Blvd,40.75748,-73.86843,9,10,19
Amsterdam Ave & W 172 St,40.842173,-73.935111,10,8,18
Southern Blvd & Tiffany St,40.818185,-73.894143,13,1,14
47 Ave & 104 St,40.7458,-73.85945,15,5,20
Carroll St & Smith St,40.680611,-73.99475825,37,3,40
E 10 St & Ave A,40.72740794,-73.98142006,43,63,106
South End Ave & Albany St,40.709957,-74.016538,19,18,37
Dwight St & Dikeman St,40.67487503856169,-74.01048018571481,15,0,15
Montgomery St,40.71942,-74.05099,11,0,11
Douglass St & 4 Ave,40.6792788,-73.98154004,46,3,49
President St & Nostrand Ave,40.66811,-73.9505,1,22,23
FDR Drive & E 35 St,40.744219,-73.97121214,22,99,121
Hamilton Pl & W 140 St,40.822756,-73.951346,0,13,13
7 Ave & 22 St,40.658029,-73.989605,16,5,21
Sedgwick Ave & W Tremont Ave,40.85304455868985,-73.91830623149872,5,13,18
Convent Ave & W 151 St,40.82831,-73.942924,1,20,21
Grand Ave & 58 Ave,40.72098,-73.90701,18,1,19
E 158 St & Melrose Ave,40.822215,-73.914688,7,14,21
Jerome Ave & W 184 St,40.860814,-73.902541,15,0,15
39 Ave & 99 St,40.74962,-73.86677,1,20,21
Willis Ave & Bruckner Blvd,40.805701,-73.925177,5,12,17
Convent Ave & W 135 St,40.818215,-73.950988,1,28,29
Brooklyn Ave & Dean St,40.67669,-73.94437,3,12,15
30 Ave & 47 St,40.761294,-73.909562,1,18,19
Southern Blvd & E 187 St,40.8535,-73.88177,8,12,20
E 93 St & 2 Ave,40.782454175279874,-73.9489196240902,64,5,69
Monmouth & 6th,40.72568548362901,-74.04879033565521,5,9,14
Church Sq Park - 5 St & Park Ave,40.74265933273143,-74.03223305940628,7,11,18
Adams St & 2 St,40.73981372311843,-74.03690412640572,3,11,14
Sterling Pl & Bedford Ave,40.672695,-73.954131,0,23,23
3 Ave & 14 St,40.6685455,-73.99333264,21,4,25
Broadway & 12 St,40.7668,-73.9347774,19,12,31
9 Ave & W 204 St,40.86169883507865,-73.91855701804161,19,3,22
Elmhurst Ave & Forley St,40.74615,-73.87763,5,16,21
Corona Ave & 90 St,40.74154,-73.87484,9,12,21
99 St & 58 Ave,40.73761,-73.85959,14,11,25
9 Ave & W 18 St,40.74317449,-74.00366443,73,2,75
Pacific St & Rochester Ave,40.67639,-73.92748,5,10,15
23 Rd & 31 St,40.77336750284339,-73.91382560133934,5,13,18
Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,12,9,21
North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,19,4,23
N 11 St & Kent Ave,40.72248188638219,-73.95921930670738,23,1,24
Townsend Ave & E 175 St,40.84741,-73.911359,15,0,15
Lorimer St & Harrison Ave,40.702726,-73.94984,13,5,18
W 44 St & 11 Ave,40.762009,-73.996975,2,68,70
Nelson Ave & 167 St,40.83670566862804,-73.92608866095543,5,10,15
Bedford Ave & Clarkson Ave,40.65519,-73.9564,8,5,13
Railroad Ave & Kay Ave,40.70514807698391,-73.97078096866608,18,12,30
N Portland Ave & Flushing Ave,40.697926,-73.97663,17,14,31
47 St & 3 Ave,40.649143,-74.012384,20,2,22
E 13 St & 2 Ave,40.73153937464073,-73.9853024482727,26,26,52
91 St & 31 Ave,40.76022,-73.87774,14,5,19
Cypress Ave & Palmetto St,40.701573408737914,-73.90876293182373,0,24,24
E 167 St & Franklin Ave,40.82895,-73.90521,3,11,14
Lafayette Ave & Franklin Ave,40.689271,-73.957324,6,20,26
Tibbett Ave & W 234 St,40.88324,-73.90587,18,1,19
31 Ave & 103 St,40.76134,-73.86666,3,17,20
61 St & Woodside Ave,40.74501,-73.9036,15,1,16
E 58 St & 3 Ave,40.76095756,-73.96724467,6,43,49
6 Ave & 12 St,40.6663181,-73.9854617,12,13,25
Eldert St & Bushwick Ave,40.68652,-73.91321,7,13,20
W 95 St & Broadway,40.7937704,-73.971888,4,22,26
W 37 St & Broadway,40.75227093837409,-73.98770570755005,9,71,80
12 St & 4 Ave,40.668603,-73.9904394,18,3,21
Central Park S & Grand Army Plaza,40.764555,-73.973473,5,78,83
Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,6,15,21
Morris Canal,40.7124188237569,-74.03852552175522,10,1,11
51 St & Queens Blvd,40.7429,-73.91395,3,16,19
E 91 St & 2 Ave,40.781152764279156,-73.94963040947914,60,9,69
51 Ave & 61 St,40.73568,-73.90387,16,2,18
Wilkins Ave & Crotona Park E,40.835302,-73.895133,8,8,16
65 St & Roosevelt Ave,40.74589,-73.89915,10,18,28
Riverside Dr E & W 155 St,40.834097985815255,-73.94834974194816,5,11,16
Henry St & Middagh St,40.7003,-73.991581,19,14,33
E 50 St & Park Ave,40.757334,-73.974235,13,21,34
Crescent St & Ditmars Blvd,40.7787185,-73.9145645,7,11,18
Thompson St & Bleecker St,40.72840059450829,-73.99968780577183,57,1,58
Banker St & Meserole Ave,40.72606,-73.95621,27,1,28
51 St & 43 Ave,40.74451,-73.91412,2,24,26
Sterling Pl & 5 Ave,40.678970070475735,-73.97855266928671,17,3,20
Pioneer St & Richards St,40.6777748,-74.0094613,21,0,21
Turner Pl & Coney Island Ave,40.64521,-73.97073,16,3,19
Concord St & Bridge St,40.69766564,-73.98476437,3,11,14
Greenwood Ave & E 4 St,40.650739,-73.977739,5,15,20
Greenwich St & Hubert St,40.721319,-74.010065,13,16,29
34 Ave & 48 St,40.75388,-73.914952,12,9,21
N 6 St & Bedford Ave,40.71745169,-73.95850939,25,2,27
Stewart Ave & Johnson Ave,40.70869,-73.92587,16,0,16
Crown St & Troy Ave,40.66559,-73.93712,3,16,19
E 80 St & 2 Ave,40.77391390238118,-73.9543953537941,6,25,31
Bushwick Ave & McKibbin St,40.705517,-73.93936,4,16,20
Ditmars Blvd & 76 St,40.768442,-73.893531,8,9,17
Pitkin Ave & Grafton St,40.66852,-73.91908,0,21,21
56 Dr & 59 St,40.72403,-73.90853,16,3,19
Sterling Pl & Franklin Ave,40.67324785,-73.95689517,3,11,14
46 Ave & 5 St,40.74731,-73.95451,39,2,41
30 Ave & 96 St,40.76086,-73.87308,16,3,19
Stagg St & Morgan Ave,40.710681,-73.93372,23,0,23
60 Ave & Fresh Pond Rd,40.71693,-73.90198,9,9,18
Greene Ave & Nostrand Ave,40.6883337,-73.950916,3,19,22
Woodside Ave & 69 St,40.7428,-73.89584,1,16,17
Southpoint Park,40.75370225419114,-73.95865201950072,31,3,34
49 Ave & 108 St,40.74535,-73.8558,19,3,22
W 29 St & 9 Ave,40.7500727,-73.99839279,6,37,43
W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,22,37,59
Lewis Ave & Madison St,40.686312,-73.935775,1,19,20
Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131607,12,20,32
Taylor St & Bedford Ave,40.705774,-73.963252,12,11,23
Hamilton Park,40.727595966,-74.044247311,20,4,24
Willis Ave & E 141 St,40.81093,-73.921606,8,5,13
E 81 St & Park Ave,40.77677702,-73.9590097,16,22,38
Whitney Ave & Ketcham Pl,40.74249,-73.87809,10,12,22
10 Ave & W 14 St,40.741981599940225,-74.00831580162048,66,5,71
W 144 St & Adam Clayton Powell Blvd,40.820877,-73.939249,6,15,21
E 9 St & 5 Ave,40.73275887045087,-73.99581670761108,48,7,55
Echo Pl & Grand Concourse,40.849955,-73.905943,12,14,26
Vesey St & Church St,40.71221958009051,-74.01047229766846,6,66,72
E 191 St & Bathgate Ave,40.8601,-73.8866,24,3,27
Amsterdam Ave & W 82 St,40.78524672,-73.97667321,10,24,34
Lenox Ave & W 117 St,40.8025566,-73.9490782,16,12,28
Ashland Pl & Dekalb Ave,40.690065,-73.978776,28,15,43
10 Ave & W 207 St,40.864632,-73.918598,22,15,37
Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915,2,16,18
Sterling Pl & Rochester Ave,40.67128,-73.92825,7,13,20
Vesey St & Greenwich St,40.71254669463547,-74.01113051087516,19,87,106
Davis St & Jackson Ave,40.745627,-73.945661,13,21,34
Old Slip & South St,40.70336686695866,-74.007867872715,73,16,89
Beverley Rd & Nostrand Ave,40.64507,-73.9488,18,2,20
E 84 St & 1 Ave,40.77565541,-73.95068615,7,18,25
Bedford Ave & Albemarle Rd,40.64796,-73.9556,12,1,13
W 165 St & Fort Washington Ave,40.84004,-73.942939,1,24,25
11 Ave & W 59 St,40.77149671054441,-73.99046033620834,1,14,15
Broadway & W 25 St,40.74286877312112,-73.98918628692627,15,89,104
Hilltop,40.7311689,-74.0575736,5,19,24
E 115 St & Lexington Ave,40.797911,-73.9423,24,0,24
E 88 St & 1 Ave,40.778301,-73.9488134,18,10,28
55 St & Northern Blvd,40.75326,-73.90585,9,13,22
Sunken Meadow Comfort Station,40.79558,-73.91906,10,14,24
29 St & Skillman Ave,40.744831,-73.938411,8,17,25
Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,19,8,27
Manhattan Ave & Leonard St,40.72084,-73.94844,13,4,17
6 Ave & 60 St,40.638196,-74.013821,18,0,18
Crotona Park North & Prospect Ave,40.841092,-73.892317,2,17,19
11 Ave & W 27 St,40.751396,-74.005226,5,36,41
South St & Broad St,40.70188858913366,-74.01089876890182,24,7,31
W 192 St & University Ave,40.866899,-73.901942,7,13,20
114 St & 39 Ave,40.7532,-73.853,29,0,29
Buffalo Ave & St John's Pl,40.67015,-73.92538,4,17,21
Carroll St & Columbia St,40.6830456,-74.00348559,34,4,38
W 11 St & 6 Ave,40.73532427,-73.99800419,46,29,75
Dyckman St & 10 Ave,40.85890447538412,-73.9230939745903,9,7,16
Lexington Ave & E 128 St,40.806414,-73.936085,17,4,21
Maurice Ave & 53 Dr,40.73028,-73.90421,14,0,14
Steinway St & 19 Ave,40.778089,-73.899558,17,2,19
DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,6,10,16
16 St & 4 Ave,40.666197,-73.992466,23,6,29
Division Ave & Hooper St,40.70684203101325,-73.9544353965357,20,39,59
N 10 St & Berry St,40.720253,-73.957082,29,15,44
